,entity_name,filename,entity_type,snippet
18228,gevolgelijk,NL-HaNA_1.04.02_6847_0736.txt,GPE,"houden
en gevolgelijk net behoe"
18229,besteme,NL-HaNA_1.04.02_6847_0736.txt,GPE,f daar te besteme mogt zijn
18230,siekte,NL-HaNA_1.04.02_6847_0736.txt,PERSON,oor waare siekte of andere
18231,testeeren,NL-HaNA_1.04.02_6847_0736.txt,GPE, nieuw te testeeren of ook wa
18232,Batavia,NL-HaNA_1.04.02_6847_0736.txt,GPE,hier over Batavia en Capo d
18233,Capo,NL-HaNA_1.04.02_6847_0736.txt,ORG,atavia en Capo de goede 
18234,Eurgpa,NL-HaNA_1.04.02_6847_0736.txt,GPE," koope
na Eurgpa migten ko"
18235,kum,NL-HaNA_1.04.02_6847_0736.txt,ORG,iesen het kum of de kin
18236,universeele,NL-HaNA_1.04.02_6847_0736.txt,GPE,eheele en universeele erfgenaam
18237,Notaris den Testateur,NL-HaNA_1.04.02_6847_1036.txt,PERSON,En heb ik Notaris den Testateur gellucide
18238,gellucideert de zeer,NL-HaNA_1.04.02_6847_1036.txt,PERSON,"Testateur gellucideert de zeer gelerde
o"
18239,Hoog Edelheeden,NL-HaNA_1.04.02_6847_1036.txt,PERSON,e van hun Hoog Edelheeden Omtrent d
18240,den Testateur,NL-HaNA_1.04.02_6847_1036.txt,PERSON,"en staat, den Testateur duujdel
v"
18241,Codicil,NL-HaNA_1.04.02_6847_1036.txt,PERSON,"testament Codicil, off zoda"
18242,huize van den Testateur,NL-HaNA_1.04.02_6847_1036.txt,PERSON,"seerd ten huize van den Testateur staande
o"
18243,tegenswoordig,NL-HaNA_1.04.02_6847_1036.txt,PERSON," stad, in tegenswoordig„
„heijd v"
18244,Abraham Salomons,NL-HaNA_1.04.02_6847_1036.txt,PERSON,heijd van Abraham Salomons En Egeniu
18245,Egenius,NL-HaNA_1.04.02_6847_1036.txt,PERSON,"lomons En Egenius Daniel
Ab"
18246,"Daniel
",NL-HaNA_1.04.02_6847_1036.txt,PERSON,"n Egenius Daniel
Abrahamsz:"
18247,Clercquen,NL-HaNA_1.04.02_6847_1036.txt,PERSON,brahamsz: Clercquen als getui
18248,/:onderstond:/ quod,NL-HaNA_1.04.02_6847_1036.txt,ORG,"xdaalders /:onderstond:/ quod
Attestor "
18249,Zijd,NL-HaNA_1.04.02_6847_1036.txt,ORG,"ris / ter
Zijd stond:/ D"
18250,stond:/,NL-HaNA_1.04.02_6847_1036.txt,ORG," ter
Zijd stond:/ Dit Testa"
18251,dato deeses Batavia,NL-HaNA_1.04.02_6847_1036.txt,PERSON,lutie van dato deeses Batavia In d' wee
18252,Iunij,NL-HaNA_1.04.02_6847_1036.txt,ORG,"er
den 12 Iunij 1782 /:wa"
18253,/:was geteekend:/ H,NL-HaNA_1.04.02_6847_1036.txt,ORG,unij 1782 /:was geteekend:/ H: N: Lacle
18254,titul van Jnstitutie,NL-HaNA_1.04.02_6847_0352.txt,PERSON,"e regt en titul van Jnstitutie
Tot Execu"
18255,Executeuren,NL-HaNA_1.04.02_6847_0352.txt,GPE,"tutie
Tot Executeuren of Execut"
18256,Executrice deser testam=t,NL-HaNA_1.04.02_6847_0352.txt,PERSON,"teuren of Executrice deser testam=t, rende
ha"
18257,bezoegster zijner,NL-HaNA_1.04.02_6847_0352.txt,PERSON,zoeger of bezoegster zijner of haerer
18258,haerer,NL-HaNA_1.04.02_6847_0352.txt,GPE,"zijner of haerer begra
ven"
18259,begra,NL-HaNA_1.04.02_6847_0352.txt,GPE,"of haerer begra
venisse m"
18260,"administeeerende
",NL-HaNA_1.04.02_6847_0352.txt,PERSON,"rende als administeeerende
voogd of v"
18261,zulx uijt hunnen,NL-HaNA_1.04.02_6847_0352.txt,PERSON,ende over zulx uijt hunnen boedel en
18262,schap ’t,NL-HaNA_1.04.02_6847_0352.txt,ORG,"nalaten„
„schap ’t Eerw: Col"
18263,Collegie van heeren,NL-HaNA_1.04.02_6847_0352.txt,ORG, ’t Eerw: Collegie van heeren Weesm: en
18264,reverentelijk,NL-HaNA_1.04.02_6847_0352.txt,PERSON,vertentie reverentelijk bedankend
18265,Execut,NL-HaNA_1.04.02_6847_0352.txt,PERSON,"
Maar tot Execut=s over de"
18266,Jndische Comp,NL-HaNA_1.04.02_6847_0352.txt,PERSON,"erde
oost Jndische Comp: ter kame"
18267,Amsterdam,NL-HaNA_1.04.02_6847_0352.txt,GPE,"ter kamer Amsterdam, waar voo"
18268,afficmeerde uijtgevaaren,NL-HaNA_1.04.02_6847_0352.txt,PERSON," voor
hij afficmeerde uijtgevaaren te zijn m"
18269,beede,NL-HaNA_1.04.02_6847_0352.txt,GPE, zijn met beede dat de se
18270,Clausule,NL-HaNA_1.04.02_6847_0352.txt,ORG,"houden de Clausule
reservato"
18271,"margine
",NL-HaNA_1.04.02_6847_0352.txt,PERSON,"’t zij in margine
’t zij op "
18272,"memorien
",NL-HaNA_1.04.02_6847_0352.txt,PERSON,"j apparte memorien
met al zul"
18273,Emancipatien van lijfEijgenen,NL-HaNA_1.04.02_6847_0352.txt,PERSON,"e legaten Emancipatien van lijfEijgenen, en
aanst"
18274,altereren,NL-HaNA_1.04.02_6847_0352.txt,GPE,roepen of altereren voorts al
18275,Notaris den Testateur,NL-HaNA_1.04.02_6847_1042.txt,PERSON,Enheb ik Notaris den Testateur gellucide
18276,Anthon Fredrik,NL-HaNA_1.04.02_6847_1042.txt,PERSON,"r gelende
Anthon Fredrik
Pohlman
O"
18277,Pohlman,NL-HaNA_1.04.02_6847_1042.txt,ORG,"n Fredrik
Pohlman
Op heeden"
18278,Leedert Rolff,NL-HaNA_1.04.02_6847_1042.txt,PERSON," voor mij Leedert Rolff, Notaris "
18279,Notaris publicq,NL-HaNA_1.04.02_6847_1042.txt,PERSON,"rt Rolff, Notaris publicq by de Ede"
18280,Nederland,NL-HaNA_1.04.02_6847_1042.txt,GPE,ering van Nederland Jndia Gea
18281,blutend,NL-HaNA_1.04.02_6847_1042.txt,PERSON,dmitteerd blutend de stad b
18282,Frederik Pohlman Chrrurgyn,NL-HaNA_1.04.02_6847_1042.txt,PERSON,"Antho
1P6
Frederik Pohlman Chrrurgyn in dienst"
18283,E Compagnie,NL-HaNA_1.04.02_6847_1042.txt,ORG,dienstder E Compagnie bescheide
18284,Notaris Egter,NL-HaNA_1.04.02_6847_1042.txt,PERSON,"stand mij Notaris Egter met
volko"
18285,"eemand
",NL-HaNA_1.04.02_6847_1042.txt,PERSON,"uagie van eemand
Geneegen t"
18286,disponeeren,NL-HaNA_1.04.02_6847_1042.txt,GPE,zyn om te disponeeren over zyne
18287,zyne Natelatene,NL-HaNA_1.04.02_6847_1042.txt,PERSON,"eren over zyne Natelatene goederen
"
18288,uitterste,NL-HaNA_1.04.02_6847_1042.txt,GPE,ingen van uitterste wille doo
18289,Verklaarde,NL-HaNA_1.04.02_6847_1042.txt,GPE,omende zo Verklaarde den Testa
18290,Legateeren,NL-HaNA_1.04.02_6847_1042.txt,GPE,"statlu
te Legateeren aan den i"
18291,Evengemelde,NL-HaNA_1.04.02_6847_1042.txt,PERSON,an den in Evengemelde hospitaal
18292,zynde brindesol,NL-HaNA_1.04.02_6847_1042.txt,PERSON,"hospitaal zynde brindesol„
„daat Ch"
18293,Christiaan Barstholi,NL-HaNA_1.04.02_6847_1042.txt,PERSON,"ol„
„daat Christiaan Barstholi een somma"
18294,rijds,NL-HaNA_1.04.02_6847_1042.txt,ORG,"n veertig rijds van 48
ZW"
18295,StP,NL-HaNA_1.04.02_6847_1042.txt,GPE,"8
ZWaaren StP ider
Voor"
18296,Descendente,NL-HaNA_1.04.02_6847_1042.txt,GPE,nders nog Descendente in 't lee
18297,"nomineeren
",NL-HaNA_1.04.02_6847_1042.txt,PERSON,"genaam te nomineeren
en institu"
18298,Gemelde,NL-HaNA_1.04.02_6847_1042.txt,GPE, in boven Gemelde hospitaal
18299,bescheijdene,NL-HaNA_1.04.02_6847_1042.txt,GPE,"hospitaal bescheijdene
oppermees"
18300,Crediten,NL-HaNA_1.04.02_6847_1042.txt,PERSON,actien en Crediten geene uit
18301,Constitueerende den Testateuer Executeur,NL-HaNA_1.04.02_6847_1042.txt,PERSON,"llende en Constitueerende den Testateuer Executeur van
Dit T"
18302,zyne begrafenisse,NL-HaNA_1.04.02_6847_1042.txt,PERSON,"orgen
van zyne begrafenisse opgemelde"
18303,Weesmeesteren,NL-HaNA_1.04.02_6847_1042.txt,GPE,"de heeren Weesmeesteren
E Curanto"
18304,E Curantoren,NL-HaNA_1.04.02_6847_1042.txt,ORG,"meesteren
E Curantoren adlites e"
18305,adlites,NL-HaNA_1.04.02_6847_1042.txt,GPE,urantoren adlites en alle a
18306,magistraats,NL-HaNA_1.04.02_6847_1042.txt,GPE,"e anderen magistraats przoonen
"
18307,krygene,NL-HaNA_1.04.02_6847_1042.txt,PERSON,en nog te krygene maand gel
18308,Eligeerd,NL-HaNA_1.04.02_6847_1042.txt,PERSON," verzoekt Eligeerd en
Consti"
18309,Testateur,NL-HaNA_1.04.02_6847_1042.txt,PERSON,ituere hy Testateur zeen Een 
18310,zeen,NL-HaNA_1.04.02_6847_1042.txt,PERSON,Testateur zeen Een budig
18311,Een budiglyk,NL-HaNA_1.04.02_6847_1042.txt,PERSON,"teur zeen Een budiglyk De Wel
Ed"
18312,Indische Compagnie,NL-HaNA_1.04.02_6847_1042.txt,ORG,jeerdeast Indische Compagnie ter kamer
18313,lijde van myne overbijden,NL-HaNA_1.04.02_6847_0037.txt,PERSON,r van ten lijde van myne overbijden in weden 
18314,weden,NL-HaNA_1.04.02_6847_0037.txt,GPE,bijden in weden zillen si
18315,legitime Competeerd,NL-HaNA_1.04.02_6847_0037.txt,PERSON,n voor de legitime Competeerd en gelijk
18316,nitsg,NL-HaNA_1.04.02_6847_0037.txt,PERSON,"e portien nitsg mynen
man"
18317,Crediten Erffenissen,NL-HaNA_1.04.02_6847_0037.txt,PERSON,"actien
en Crediten Erffenissen en bester"
18318,orgemaat,NL-HaNA_1.04.02_6847_0037.txt,GPE,gewunt en orgemaat slaven en
18319,belgeven,NL-HaNA_1.04.02_6847_0037.txt,GPE,"ndelen
na belgeven zonder pe"
18320,pemoeijenisse,NL-HaNA_1.04.02_6847_0037.txt,PERSON,en zonder pemoeijenisse aan ieman
18321,legitime van onse,NL-HaNA_1.04.02_6847_0037.txt,PERSON,wting der legitime van onse kinderen 
18322,rteekend monsen,NL-HaNA_1.04.02_6847_0037.txt,PERSON,n man ond„rteekend monsen boedel za
18323,vrijheyd,NL-HaNA_1.04.02_6847_0037.txt,ORG,de van de vrijheyd door hunn
18324,nederlands india,NL-HaNA_1.04.02_6847_0037.txt,GPE,ering van nederlands india bij beslu
18325,besluijt van den,NL-HaNA_1.04.02_6847_0037.txt,PERSON,india bij besluijt van den 20: aug:s
18326,"nodeloot
",NL-HaNA_1.04.02_6847_0037.txt,PERSON,"en die nu nodeloot
zonden wer"
18327,Gedaan alsoo,NL-HaNA_1.04.02_6847_0037.txt,PERSON,en werden Gedaan alsoo ik Even a
18328,zug,NL-HaNA_1.04.02_6847_0037.txt,ORG,"n begroot zug„
ver nauw"
18329,opregtelik,NL-HaNA_1.04.02_6847_0037.txt,PERSON,wkennigen opregtelik na haaren
18330,Continueeren,NL-HaNA_1.04.02_6847_0037.txt,GPE,te sullen Continueeren in t verv
18331,Executeir,NL-HaNA_1.04.02_6847_0037.txt,GPE,torce tot Executeir aan dit m
18332,myne nateli,NL-HaNA_1.04.02_6847_0037.txt,PERSON,"oogd over myne nateli:
onmondig"
18333,desen,NL-HaNA_1.04.02_6847_0037.txt,PERSON,oofde van desen zal toeva
18334,zan schrender,NL-HaNA_1.04.02_6847_0037.txt,ORG, voormeld zan schrender ende zulk
18335,Surrogatie,NL-HaNA_1.04.02_6847_0037.txt,GPE,itutie en Surrogatie en met Ex
18336,Expes,NL-HaNA_1.04.02_6847_0037.txt,PERSON,"ie en met Expes„
fe Pecla"
18337,fe Peclatie,NL-HaNA_1.04.02_6847_0037.txt,ORG,"et Expes„
fe Peclatie van 2 Eer"
18338,Collegie van heeren weesm,NL-HaNA_1.04.02_6847_0037.txt,ORG,n 2 Eerw: Collegie van heeren weesm: en alle 
18339,gistraafs,NL-HaNA_1.04.02_6847_0037.txt,PERSON,"erie ma„
„gistraafs persoonen"
18340,"Cumbeert
",NL-HaNA_1.04.02_6847_0037.txt,ORG,"anders in Cumbeert
hun Ed des"
18341,Ed des,NL-HaNA_1.04.02_6847_0037.txt,PERSON,"beert
hun Ed des niet te m"
18342,beleefdelik aankzeggende voor de,NL-HaNA_1.04.02_6847_0037.txt,PERSON,"et te min beleefdelik aankzeggende voor de te
nemene"
18343,Solle,NL-HaNA_1.04.02_6847_0037.txt,GPE,"e moeijke
Solle het Gunt "
18344,testatrice ge,NL-HaNA_1.04.02_6847_0037.txt,PERSON,"tateur en testatrice ge„
resumeer"
18345,uijtdrukt,NL-HaNA_1.04.02_6847_0037.txt,PERSON, genoegen uijtdrukt onsen laa
18346,solem,NL-HaNA_1.04.02_6847_0037.txt,PERSON,"in eenige solem„
nitgten
"
18347,"Jan Cornelis
",NL-HaNA_1.04.02_6847_0607.txt,PERSON,"Jan Cornelis
Visboom
1
"
18348,den testateerr geclucideert,NL-HaNA_1.04.02_6847_0607.txt,PERSON,k notaris den testateerr geclucideert de zeer g
18349,Codicil,NL-HaNA_1.04.02_6847_0607.txt,ORG,"testament Codicil of
zodani"
18350,willem vansitters,NL-HaNA_1.04.02_6847_0607.txt,PERSON,eede de E willem vansitters en dirk A
18351,dirk Augustijns,NL-HaNA_1.04.02_6847_0607.txt,PERSON,"itters en dirk Augustijns beide
hie"
18352,accepteeren,NL-HaNA_1.04.02_6847_0607.txt,GPE,"kening te accepteeren,
dat aldu"
18353,tegenswoordigheijd van Anthonij Pietersz,NL-HaNA_1.04.02_6847_0607.txt,PERSON,"seerde in tegenswoordigheijd van Anthonij Pietersz en
Praija"
18354,getekend/ E,NL-HaNA_1.04.02_6847_0607.txt,ORG,tor / was getekend/ E: Blomhert
18355,Blomhert,NL-HaNA_1.04.02_6847_0607.txt,PERSON,"ekend/ E: Blomhert Notaris
„"
18356,Egbert Blomhert,NL-HaNA_1.04.02_6847_0607.txt,PERSON,r mij M:r Egbert Blomhert notaris p
18357,nederlands Jndia geatmitteerd,NL-HaNA_1.04.02_6847_0607.txt,GPE,ringe van nederlands Jndia geatmitteerd binnen de
18358,Batavia,NL-HaNA_1.04.02_6847_0607.txt,GPE,"en destad Batavia
resideere"
18359,Jan Cornelis,NL-HaNA_1.04.02_6847_0607.txt,PERSON,"jgen d’E: Jan Cornelis visboom
o"
18360,generaale secielarije alhier,NL-HaNA_1.04.02_6847_0607.txt,PERSON,klerk ter generaale secielarije alhier woonende 
18361,"Stad
",NL-HaNA_1.04.02_6847_0607.txt,ORG,"yten deze Stad
—
mij beke"
18362,zijne natelate,NL-HaNA_1.04.02_6847_0607.txt,PERSON,"n om over zijne natelate„
ne goede"
18363,revocatie,NL-HaNA_1.04.02_6847_0607.txt,GPE,eeren met revocatie van alle 
18364,heer M,NL-HaNA_1.04.02_6847_0607.txt,PERSON, Agtbaare heer M„ Johannes
18365,Johannes Gabriel,NL-HaNA_1.04.02_6847_0607.txt,PERSON,"e heer M„ Johannes Gabriel van
Gehre"
18366,Een somma,NL-HaNA_1.04.02_6847_0607.txt,PERSON,"
Casteels Een somma van Twee "
18367,verleeden,NL-HaNA_1.04.02_6847_0824.txt,PERSON, van gev: verleeden verklaare
18368,alteereeren,NL-HaNA_1.04.02_6847_0824.txt,GPE," verre
te alteereeren en te amp"
18369,amplieeren,NL-HaNA_1.04.02_6847_0824.txt,GPE,"ren en te amplieeren
dat ik Tw"
18370,mijn slavinne,NL-HaNA_1.04.02_6847_0824.txt,PERSON,"er
nopens mijn slavinne malatie v"
18371,hoegie,NL-HaNA_1.04.02_6847_0824.txt,PERSON,latie van hoegie en haar z
18372,Bierzoe,NL-HaNA_1.04.02_6847_0824.txt,GPE,"haar zoon Bierzoe
gezigt is"
18373,myn,NL-HaNA_1.04.02_6847_0824.txt,PERSON,de dat na myn overlyden
18374,Caroenie,NL-HaNA_1.04.02_6847_0824.txt,PERSON,"slavinnen Caroenie van
polia"
18375,Anna Cawa,NL-HaNA_1.04.02_6847_0824.txt,PERSON," gen:d is Anna Cawa„
rina en "
18376,verkeerdelyk,NL-HaNA_1.04.02_6847_0824.txt,PERSON,n met als verkeerdelyk in den bo
18377,Genoemde tesament,NL-HaNA_1.04.02_6847_0824.txt,ORG,"den boven Genoemde tesament
„
Gesteld"
18378,Anna Christina,NL-HaNA_1.04.02_6847_0824.txt,PERSON,"esteld is Anna Christina—
Al verde"
18379,heer Ben,NL-HaNA_1.04.02_6847_0824.txt,PERSON,"n van den heer Ben„
„
Camin "
18380,de Bruijn,NL-HaNA_1.04.02_6847_0824.txt,PERSON,"„
„
Camin de Bruijn nevens de"
18381,testamente besorger,NL-HaNA_1.04.02_6847_0824.txt,PERSON,van desen testamente besorger van de Ee
18382,servinde begra,NL-HaNA_1.04.02_6847_0824.txt,PERSON," de Eerst servinde begra„
Venisse "
18383,Ervene ponn,NL-HaNA_1.04.02_6847_0824.txt,PERSON, deses te Ervene ponn: en midde
18384,nomineeren,NL-HaNA_1.04.02_6847_0824.txt,GPE,"ddelen te nomineeren en te
„
s"
18385,Jan Oiederik,NL-HaNA_1.04.02_6847_0824.txt,PERSON,anh: heer Jan Oiederik Schryver 
18386,Schryver,NL-HaNA_1.04.02_6847_0824.txt,PERSON, Oiederik Schryver Commanden
18387,Equipagiem,NL-HaNA_1.04.02_6847_0824.txt,PERSON,"nen
opper Equipagiem: alhier i"
18388,Anthony,NL-HaNA_1.04.02_6847_0824.txt,PERSON," den heer Anthony Nieveld
k"
18389,De Bruyn,NL-HaNA_1.04.02_6847_0824.txt,PERSON,"
Densamen De Bruyn is Gedema"
18390,"Gedemandeert
En begeere",NL-HaNA_1.04.02_6847_0824.txt,PERSON," Bruyn is Gedemandeert
En begeere dat dit n"
18391,Codicil,NL-HaNA_1.04.02_6847_0824.txt,ORG,"lyden als Codicil stand
gri"
18392,"Sorteeren
",NL-HaNA_1.04.02_6847_0824.txt,ORG,"en Effect Sorteeren
Batavia de"
18393,Gebooren Beukers,NL-HaNA_1.04.02_6847_0824.txt,ORG," I: Klyn. Gebooren Beukers
Johannes "
18394,Johannes Pieter Fabricus,NL-HaNA_1.04.02_6847_0824.txt,PERSON,"n Beukers
Johannes Pieter Fabricus.
O Heden "
18395,herman Schelters,NL-HaNA_1.04.02_6847_0824.txt,PERSON,r mij w:r herman Schelters ont:s pub
18396,Batavia,NL-HaNA_1.04.02_6847_0824.txt,GPE,"n de stad
Batavia resweeren"
18397,Pieter Fabricus Koopman,NL-HaNA_1.04.02_6847_0824.txt,PERSON,"eer
Joh:s Pieter Fabricus Koopman in Eerste"
18398,Constitueerende den,NL-HaNA_1.04.02_6847_0706.txt,PERSON,&amp;amp; Constitueerende den testateur
18399,Curatoren ablites,NL-HaNA_1.04.02_6847_0706.txt,PERSON,teren E„s Curatoren ablites en alle a
18400,magistraats,NL-HaNA_1.04.02_6847_0706.txt,GPE,"le andere magistraats perzonen
"
18401,Executrice,NL-HaNA_1.04.02_6847_0706.txt,PERSON,lders tot Executrice zesene te
18402,testamente,NL-HaNA_1.04.02_6847_0706.txt,GPE,ce zesene testamente en syner 
18403,syner,NL-HaNA_1.04.02_6847_0706.txt,PERSON,amente en syner nalatensc
18404,begravenus bezorgster,NL-HaNA_1.04.02_6847_0706.txt,PERSON,"ad
gaders begravenus bezorgster, op gemel"
18405,adriane kraijer,NL-HaNA_1.04.02_6847_0706.txt,PERSON,"p gemelde adriane kraijer, en dat m"
18406,"Comp
",NL-HaNA_1.04.02_6847_0706.txt,ORG,"en bij de Comp
zal te voo"
18407,Eligeert,NL-HaNA_1.04.02_6847_0706.txt,ORG, versoekt Eligeert op Consti
18408,der G'octroijeerde,NL-HaNA_1.04.02_6847_0706.txt,ORG,ewintheb: der G'octroijeerde oost Jndi
18409,Jndische Comparie,NL-HaNA_1.04.02_6847_0706.txt,PERSON,"erde oost Jndische Comparie ter
Kamer"
18410,Amsterdam,NL-HaNA_1.04.02_6847_0706.txt,GPE,"ter
Kamer Amsterdam, waar voo"
18411,Executrice sorge,NL-HaNA_1.04.02_6847_0706.txt,PERSON,enamen en Executrice sorge hebben te
18412,da den,NL-HaNA_1.04.02_6847_0706.txt,PERSON, gouderen da den testateur
18413,overliden,NL-HaNA_1.04.02_6847_0706.txt,PERSON,n na sijn overliden op haar n
18414,Elucideert,NL-HaNA_1.04.02_6847_0706.txt,PERSON,stateur g’Elucideert de seer G
18415,Gevenereerde,NL-HaNA_1.04.02_6847_0706.txt,PERSON,t de seer Gevenereerde ordananti
18416,hoge birngheijt,NL-HaNA_1.04.02_6847_0706.txt,PERSON, melmelte hoge birngheijt deever La
18417,Landen,NL-HaNA_1.04.02_6847_0706.txt,GPE,"jt deever Landen, nopens d"
18418,zyn bodel,NL-HaNA_1.04.02_6847_0706.txt,PERSON,tuijgende zyn bodel geen twee
18419,ryseiduelders,NL-HaNA_1.04.02_6847_0706.txt,GPE,duijvend: ryseiduelders te berrag
18420,berragen,NL-HaNA_1.04.02_6847_0706.txt,GPE,"elders te berragen
Al ’t gun"
18421,enduijdelijk,NL-HaNA_1.04.02_6847_0706.txt,GPE,ateut wel enduijdelijk voorgehou
18422,"bijhen
",NL-HaNA_1.04.02_6847_0706.txt,PERSON,"houden en bijhen
So hij sij"
18423,volkomenkragt,NL-HaNA_1.04.02_6847_0706.txt,ORG,"jden, van volkomenkragt &amp;amp;"
18424,"Carel
Franwois",NL-HaNA_1.04.02_6847_0706.txt,PERSON,"ersen van Carel
Franwois ende Bach"
18425,Willem Anthonijsz Clerq,NL-HaNA_1.04.02_6847_0706.txt,PERSON,Bacharias Willem Anthonijsz Clerq als Getui
18426,Hermanus Munnik,NL-HaNA_1.04.02_6847_0706.txt,PERSON," a„o 1769
Hermanus Munnik

Vervoegd"
18427,Vervoegde,NL-HaNA_1.04.02_6847_0706.txt,GPE,"s Munnik

Vervoegde ik mij Pa"
18428,Partholomeus,NL-HaNA_1.04.02_6847_0706.txt,GPE,"de ik mij Partholomeus, van de W"
18429,Den WelEdelen,NL-HaNA_1.04.02_6847_0706.txt,ORG,j en voor Den WelEdelen Agtb: Hee
18430,Heer Hermanus Munnik,NL-HaNA_1.04.02_6847_0706.txt,PERSON,"len Agtb: Heer Hermanus Munnik Gouv
&amp"
18431,Directeur deeser Moluicos,NL-HaNA_1.04.02_6847_0706.txt,PERSON,"&amp;amp; Directeur deeser Moluicos, &amp;emp"
18432,amp;emp,NL-HaNA_1.04.02_6847_0706.txt,ORG,"oluicos, &amp;emp; vrouwe M"
18433,Maria Paulina Soltman,NL-HaNA_1.04.02_6847_0706.txt,PERSON,"p; vrouwe Maria Paulina Soltman egte
Lied"
18434,"egte
",NL-HaNA_1.04.02_6847_0706.txt,ORG,"a Soltman egte
Lieden mij"
18435,Lichamen,NL-HaNA_1.04.02_6847_0706.txt,GPE,zonth van Lichamen met d'uij
18436,Disponeeren,NL-HaNA_1.04.02_6847_0706.txt,GPE,"ijn om te Disponeeren
Over haar"
18437,Edelens natelatene,NL-HaNA_1.04.02_6847_0706.txt,PERSON," haar Wel Edelens natelatene goederen,"
18438,namentlijk,NL-HaNA_1.04.02_6847_0706.txt,GPE,"le
105
En namentlijk die van d"
18439,den,NL-HaNA_1.04.02_6847_0706.txt,GPE,k die van den 3 august 
18440,Klerck,NL-HaNA_1.04.02_6847_0706.txt,PERSON,te geszw: Klerck Jan Iacob
18441,Jan Iacob Bosn,NL-HaNA_1.04.02_6847_0706.txt,PERSON,w: Klerck Jan Iacob Bosn &amp;amp;
18442,amp;amp,NL-HaNA_1.04.02_6847_0706.txt,ORG,cob Bosn &amp;amp; zerkere 
18443,Lucus de Vries,NL-HaNA_1.04.02_6847_0436.txt,PERSON,"Lucus de Vries
Nog verni"
18444,desen onse,NL-HaNA_1.04.02_6847_0436.txt,PERSON,n wij bij desen onse genomene 
18445,Codicille,NL-HaNA_1.04.02_6847_0436.txt,GPE," bij inse Codicille van
21 Se"
18446,aansien van deslaven,NL-HaNA_1.04.02_6847_0436.txt,PERSON, 1773 ten aansien van deslaven Jonge Ado
18447,Jonge Adonies,NL-HaNA_1.04.02_6847_0436.txt,ORG," deslaven Jonge Adonies, zijn mee"
18448,Batavia,NL-HaNA_1.04.02_6847_0436.txt,GPE,"enomen
:o
Batavia den 9 Jul"
18449,P. A vander,NL-HaNA_1.04.02_6847_0436.txt,PERSON," getekend P. A vander Parra
A J"
18450,"Parra
A J",NL-HaNA_1.04.02_6847_0436.txt,PERSON," A vander Parra
A J: vd Parra"
18451,Parra geb Bake,NL-HaNA_1.04.02_6847_0436.txt,PERSON,"a
A J: vd Parra geb Bake
Nadat ik "
18452,accordeerende,NL-HaNA_1.04.02_6847_0436.txt,PERSON,ot woorde accordeerende bevonden 
18453,Gepasseert,NL-HaNA_1.04.02_6847_0436.txt,PERSON,"ese
Aldus Gepasseert Present A"
18454,"Jacob
",NL-HaNA_1.04.02_6847_0436.txt,PERSON,"ns &amp;e Jacob
Hendrik 12"
18455,Hendrik 12,NL-HaNA_1.04.02_6847_0436.txt,PERSON,"p;e Jacob
Hendrik 12 klerken a"
18456,getekend/ T fverie,NL-HaNA_1.04.02_6847_0436.txt,ORG,1776 /was getekend/ T fverie seCretari
18457,Leendert holff,NL-HaNA_1.04.02_6847_0436.txt,PERSON,e voor mi Leendert holff Notaris p
18458,Notaris publicq,NL-HaNA_1.04.02_6847_0436.txt,PERSON,ert holff Notaris publicq by de Ede
18459,nederlands Jndia,NL-HaNA_1.04.02_6847_0436.txt,PERSON,ringe van nederlands Jndia geadmitte
18460,resideerende,NL-HaNA_1.04.02_6847_0436.txt,PERSON,"a„
tavia, resideerende ter prese"
18461,de vries oppermeester,NL-HaNA_1.04.02_6847_0436.txt,PERSON,"E„
Luicas de vries oppermeester en inspec"
18462,Anna Lourentia Pruijmers,NL-HaNA_1.04.02_6847_0436.txt,PERSON,"geteJuff=
Anna Lourentia Pruijmers Egteliede"
18463,Lighaam,NL-HaNA_1.04.02_6847_0436.txt,GPE,"ezond van Lighaam wij
Notar"
18464,I de Roth,NL-HaNA_1.04.02_6847_0622.txt,PERSON,"I de Roth
Op Heden "
18465,Op Heden,NL-HaNA_1.04.02_6847_0622.txt,ORG,"I de Roth
Op Heden den 14 Me"
18466,r Eybert,NL-HaNA_1.04.02_6847_0622.txt,PERSON,oor mij H„r Eybert Blomhert 
18467,Blomhert,NL-HaNA_1.04.02_6847_0622.txt,PERSON,„r Eybert Blomhert notaris p
18468,Jndia,NL-HaNA_1.04.02_6847_0622.txt,PERSON,ederlands Jndia gradmitte
18469,Batavia,NL-HaNA_1.04.02_6847_0622.txt,GPE,en destad Batavia resideere
18470,Edelheijd,NL-HaNA_1.04.02_6847_0622.txt,PERSON,zijn Hoog Edelheijd den Hoog 
18471,den Hoog Edelen,NL-HaNA_1.04.02_6847_0622.txt,PERSON,"Edelheijd den Hoog Edelen groot
Agt"
18472,Heere Ieremias van Riemsdijk,NL-HaNA_1.04.02_6847_0622.txt,GPE,"oot
Agtb: Heere Ieremias van Riemsdijk gouverneu"
18473,Generaal van,NL-HaNA_1.04.02_6847_0622.txt,PERSON,ouverneur Generaal van nederland
18474,India,NL-HaNA_1.04.02_6847_0622.txt,GPE,"derlands.
India 5 dE. Ela"
18475,Heer Johande Roth,NL-HaNA_1.04.02_6847_0622.txt,PERSON,erleedene Heer Johande Roth in leeven
