,entity_name,filename,entity_type,snippet
860,afsrek van voorm,NL-HaNA_1.04.02_6847_0034.txt,PERSON,t geen na afsrek van voorm: makingen
861,mijne nala,NL-HaNA_1.04.02_6847_0034.txt,PERSON," makingen mijne nala„
tenschap"
862,Clara geertruijdo,NL-HaNA_1.04.02_6847_0034.txt,PERSON," in
desen Clara geertruijdo de Lahaij"
863,onse vijff,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"ahaije en onse vijff kin„
„der"
864,geertruijda Catharina,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"n„
„deren geertruijda Catharina, wilhelmi"
865,wilhelmina Elisabeth,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"atharina, wilhelmina Elisabeth,
gesta na"
866,tenwe,NL-HaNA_1.04.02_6847_0034.txt,PERSON,"
gesta na tenwe enmor
moo"
870,meermeld,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"y bekend—
meermeld, mitsgad:"
871,mitsgad,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"meermeld, mitsgad:s Christi"
872,Christina Elizabeth,NL-HaNA_1.04.02_6847_0083.txt,PERSON,mitsgad:s Christina Elizabeth zijnde ge
873,Maria Do,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"nd zijnde Maria Do„
rothea m"
874,almeede,NL-HaNA_1.04.02_6847_0083.txt,PERSON, door hem almeede onbekend 
875,Steltin,NL-HaNA_1.04.02_6847_0083.txt,PERSON,agtig tot Steltin en Anna R
876,Anna Regina Swart,NL-HaNA_1.04.02_6847_0083.txt,PERSON,teltin en Anna Regina Swart meerderja
878,titule,NL-HaNA_1.04.02_6847_0083.txt,PERSON,n regt en titule van insti
879,Executeuren van desen,NL-HaNA_1.04.02_6847_0083.txt,PERSON,ateur tot Executeuren van desen testament
881,Adam Kok,NL-HaNA_1.04.02_6847_0083.txt,PERSON,en Den E: Adam Kok vaendrig 
882,den bovengem,NL-HaNA_1.04.02_6847_0083.txt,PERSON,gerije en den bovengem: Jan Fred
883,Jan Fredrik Daberkouw,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"bovengem: Jan Fredrik Daberkouw
gevende a"
885,Eerwaardigheijd,NL-HaNA_1.04.02_6847_0083.txt,PERSON,dens haer Eerwaardigheijd on-aanges
888,Heeren bewindhebberen der g,NL-HaNA_1.04.02_6847_0083.txt,PERSON,t agtb:re Heeren bewindhebberen der g’octroijee
890,Jndische Comp,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"erde oost Jndische Comp:e
ter kam"
893,geregtigt,NL-HaNA_1.04.02_6847_0083.txt,PERSON," daar
toe geregtigt zal of zu"
896,Elucideerd noopens,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"orlijke
g’Elucideerd noopens Haar Hoog"
897,Haar Hoog Edelens,NL-HaNA_1.04.02_6847_0083.txt,PERSON,d noopens Haar Hoog Edelens Jongst ge
898,Jongst,NL-HaNA_1.04.02_6847_0083.txt,PERSON,g Edelens Jongst genomene 
899,geregtigt,NL-HaNA_1.04.02_6847_0083.txt,PERSON, daar toe geregtigt zal of zu
901,duijdelijk voorgelesen,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"testateur duijdelijk voorgelesen en
bij he"
903,Codicile,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"testament Codicile gifte
ter"
904,Abraham Simonsz,NL-HaNA_1.04.02_6847_0083.txt,PERSON, Hermanus Abraham Simonsz. en Matth
905,Matthijs Ja,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"monsz. en Matthijs Ja„
„cobsz C"
906,Clercquen,NL-HaNA_1.04.02_6847_0083.txt,PERSON,"a„
„cobsz Clercquen als getui"
907,ruwelijk verzekt,NL-HaNA_1.04.02_6847_0759.txt,PERSON,ve in hun ruwelijk verzekt zullen ko
911,den Langstleevenge,NL-HaNA_1.04.02_6847_0759.txt,PERSON,ingen als den Langstleevenge na den St
915,versiekt,NL-HaNA_1.04.02_6847_0759.txt,PERSON,"kanderen, versiekt in hett l"
916,hett,NL-HaNA_1.04.02_6847_0759.txt,PERSON,rsiekt in hett leven nat
917,"har
testatrices",NL-HaNA_1.04.02_6847_0759.txt,PERSON,"t als dan har
testatrices ouders of"
918,uisterste,NL-HaNA_1.04.02_6847_0759.txt,PERSON,"geerte
en uisterste wille te "
922,"deesen
",NL-HaNA_1.04.02_6847_0759.txt,PERSON,"ueerd bij deesen
Tot execut"
926,mitsg,NL-HaNA_1.04.02_6847_0759.txt,PERSON,"stervende mitsg:s
hooge, "
934,transporteeren,NL-HaNA_1.04.02_6847_0759.txt,PERSON,"hoopen en transporteeren, en dat a"
938,andezints,NL-HaNA_1.04.02_6847_0759.txt,PERSON,r voor De andezints te neemen
939,mitsg,NL-HaNA_1.04.02_6847_0759.txt,PERSON,"xcuseeren mitsg:s
uits hu"
940,boddel secludeeren,NL-HaNA_1.04.02_6847_0759.txt,PERSON," te laten boddel secludeeren
by deesen"
941,"Kragt
ende gevolge deeser seclusie",NL-HaNA_1.04.02_6847_0759.txt,PERSON,"an inhoud Kragt
ende gevolge deeser seclusie door mij "
945,den Iaar,NL-HaNA_1.04.02_6847_0759.txt,PERSON,tateur in den Iaar een duijs
952,r van den Boekhouder,NL-HaNA_1.04.02_6847_0081.txt,PERSON,bs huijsv:r van den Boekhouder ten diens
954,destad,NL-HaNA_1.04.02_6847_0081.txt,PERSON,"gt binnen destad af„
tegev"
956,Heer Cura,NL-HaNA_1.04.02_6847_0081.txt,PERSON,"en en den Heer Cura„
tor Adli"
957,haer,NL-HaNA_1.04.02_6847_0081.txt,PERSON,"s Elders, haer Eerw:s en"
958,reverentelijk bedankende,NL-HaNA_1.04.02_6847_0081.txt,PERSON,"n moeijte reverentelijk bedankende niet
Iege"
964,uijtkragte deeses geregtig,NL-HaNA_1.04.02_6847_0081.txt,PERSON, daar toe uijtkragte deeses geregtig zal of zu
967,faculteijt,NL-HaNA_1.04.02_6847_0081.txt,PERSON,e magt en faculteijt om ten al
968,"memorien
ofte",NL-HaNA_1.04.02_6847_0081.txt,PERSON,"getekende memorien
ofte geschrift"
969,mitsgad,NL-HaNA_1.04.02_6847_0081.txt,PERSON,"minderen, mitsgad:s
in ’t g"
970,buijten d,NL-HaNA_1.04.02_6847_0081.txt,PERSON, generaal buijten d’Erfstelli
973,evengelijke kragt,NL-HaNA_1.04.02_6847_0081.txt,PERSON,selve van evengelijke kragt zal werde
974,inne,NL-HaNA_1.04.02_6847_0081.txt,PERSON," het
hier inne woordelij"
975,Cornelis valentyn Christina Bastiana,NL-HaNA_1.04.02_6847_0035.txt,PERSON,"
„
„
„
„„
Cornelis valentyn Christina Bastiana en Ioan W"
976,Ioan Willem schrender,NL-HaNA_1.04.02_6847_0035.txt,PERSON,"stiana en Ioan Willem schrender
of zoo ve"
977,myn oplijden,NL-HaNA_1.04.02_6847_0035.txt,PERSON,"r van bij myn oplijden, in wesen"
978,myne Erfgenamen,NL-HaNA_1.04.02_6847_0035.txt,PERSON,elven tot myne Erfgenamen by deesen
980,legitime,NL-HaNA_1.04.02_6847_0035.txt,PERSON,oor hunne legitime toekomt t
981,lijke portien,NL-HaNA_1.04.02_6847_0035.txt,PERSON,"hen inge„
lijke portien door myne"
982,myne puysvrouw,NL-HaNA_1.04.02_6847_0035.txt,PERSON,tien door myne puysvrouw voornoemd
983,crediten Erffenissen,NL-HaNA_1.04.02_6847_0035.txt,PERSON,actien en crediten Erffenissen en bester
986,legitime voor onse,NL-HaNA_1.04.02_6847_0035.txt,PERSON," Evengem: legitime voor onse kinde„
ze"
987,myne hijsvrouw,NL-HaNA_1.04.02_6847_0035.txt,PERSON,"or
mij en myne hijsvrouw onderteek"
989,besluijt van den,NL-HaNA_1.04.02_6847_0035.txt,PERSON,india bij besluijt van den 20: augus
990,leende vrijheyd,NL-HaNA_1.04.02_6847_0035.txt,PERSON,"1762 ver„
leende vrijheyd maar ook "
993,zuiver nauwzeurig,NL-HaNA_1.04.02_6847_0035.txt,PERSON,"n begroot zuiver nauwzeurig en op„
re"
994,mitsg,NL-HaNA_1.04.02_6847_0035.txt,PERSON,en waarde mitsg:s zulks i
995,legitime portien,NL-HaNA_1.04.02_6847_0035.txt,PERSON,"aten ende legitime portien onzer
onm"
996,den tyt,NL-HaNA_1.04.02_6847_0035.txt,PERSON,en binnen den tyt van drie 
997,"myn
",NL-HaNA_1.04.02_6847_0035.txt,PERSON,"aanden na myn
overlijden"
999,alhier besorgt,NL-HaNA_1.04.02_6847_0035.txt,PERSON,en weesk: alhier besorgt werden te
1000,versoeke,NL-HaNA_1.04.02_6847_0035.txt,PERSON,"en
voorts versoeke en stelle"
1002,myne begraffe,NL-HaNA_1.04.02_6847_0035.txt,PERSON,"gster van myne begraffe„
nisse me"
1005,regeerende voogdesse,NL-HaNA_1.04.02_6847_0035.txt,PERSON,"lhier
tot regeerende voogdesse en voogde"
1006,mijne natelatene,NL-HaNA_1.04.02_6847_0035.txt,PERSON,"gden over mijne natelatene onmondi„
"
1007,nemene moeijte,NL-HaNA_1.04.02_6847_0035.txt,PERSON,voorde te nemene moeijte alle ande
1010,syn,NL-HaNA_1.04.02_6847_0026.txt,PERSON,eurs over syn testateur
1014,nyvkrogte deses,NL-HaNA_1.04.02_6847_0026.txt,PERSON,geene die nyvkrogte deses tot den o
1015,den ontfangst,NL-HaNA_1.04.02_6847_0026.txt,PERSON,deses tot den ontfangst zullen we
1019,adlites soo,NL-HaNA_1.04.02_6847_0026.txt,PERSON, Cumtoren adlites soo hier als 
1020,noet,NL-HaNA_1.04.02_6847_0026.txt,PERSON,"ls Elders noet Je„
genst"
1025,afsonderlijk,NL-HaNA_1.04.02_6847_0026.txt,PERSON,off ieder afsonderlijk bij een a
1027,alsulke Conditien,NL-HaNA_1.04.02_6847_0026.txt,PERSON,en voorts alsulke Conditien te mogen 
1028,rade,NL-HaNA_1.04.02_6847_0026.txt,PERSON,r Ed:s te rade werden zu
1029,inne,NL-HaNA_1.04.02_6847_0026.txt,PERSON,elve hier inne woordelij
1031,lyk voorgelesen,NL-HaNA_1.04.02_6847_0026.txt,PERSON,"duijde„
lyk voorgelesen, en door hu"
1033,pieter mochiels,NL-HaNA_1.04.02_6847_0026.txt,PERSON,"sen van
pieter mochiels en dirk oos"
1034,dirk oostwalt Clercquen,NL-HaNA_1.04.02_6847_0026.txt,PERSON,iels en dirk oostwalt Clercquen als getuijg
1036,Thien,NL-HaNA_1.04.02_6847_0026.txt,PERSON,"gul
van Thien Ed:s /onder"
1040,"Jan van
veeren op Heeden",NL-HaNA_1.04.02_6847_0026.txt,PERSON,", nots:
Jan van
veeren op Heeden den 17:' Ja"
1041,Egbert Blomhert,NL-HaNA_1.04.02_6847_0026.txt,PERSON,mij m:r Egbert Blomhert nots pusl: 
1045,dugdelijk,NL-HaNA_1.04.02_6847_0061.txt,PERSON,testateur dugdelijk voorgeles
1047,ni werdte,NL-HaNA_1.04.02_6847_0061.txt,PERSON,"aking
van ni werdte wille zul"
1050,Tine,NL-HaNA_1.04.02_6847_0061.txt,PERSON, ten dien Tine het nobil
1051,beneficinin van allen,NL-HaNA_1.04.02_6847_0061.txt,PERSON,"et nobile beneficinin van allen
regt en d"
1052,huyse van den,NL-HaNA_1.04.02_6847_0061.txt,PERSON,teerd ten huyse van den testateur
1053,Ian Carelszen,NL-HaNA_1.04.02_6847_0061.txt,PERSON,entie van Ian Carelszen Zaelitbra
1054,Zaelitbra,NL-HaNA_1.04.02_6847_0061.txt,PERSON,"Carelszen Zaelitbra„
„ham Sim"
1056,getekend M,NL-HaNA_1.04.02_6847_0061.txt,PERSON,stor /was getekend M: D: V: ha
1057,heeren weesm,NL-HaNA_1.04.02_6847_0061.txt,PERSON,ingevolge heeren weesm: resoluti
1058,Jatra,NL-HaNA_1.04.02_6847_0061.txt,PERSON," rescoba„
Jatra in de wee"
1059,Iunij,NL-HaNA_1.04.02_6847_0061.txt,PERSON,: den 28: Iunij A:o 1769 
1061,Jacob Adolff,NL-HaNA_1.04.02_6847_0061.txt,PERSON,"n serret:
Jacob Adolff ver Mehr
"
1062,Heeden,NL-HaNA_1.04.02_6847_0061.txt,PERSON,„o 20. op Heeden den 31: M
1063,Egbert Blomhert,NL-HaNA_1.04.02_6847_0061.txt,PERSON,r mij m:r Egbert Blomhert not:s peb
1065,"Jacob
",NL-HaNA_1.04.02_6847_0061.txt,PERSON,"gen Exs Jacob
„
Adoiz van "
1067,swalke,NL-HaNA_1.04.02_6847_0061.txt,PERSON,"eken en swalke staat
zijn "
1068,zyne tijdelyke,NL-HaNA_1.04.02_6847_0061.txt,PERSON,om over zyne tijdelyke goederen te
1069,Keroratie,NL-HaNA_1.04.02_6847_0061.txt,PERSON,ren met Keroratie van alle zi
1073,Tsindra,NL-HaNA_1.04.02_6847_0061.txt,PERSON,"n wij H Tsindra van boe„
gi"
1074,Rosina van maccasser,NL-HaNA_1.04.02_6847_0061.txt,PERSON,"un kind Rosina van maccasser, Jasson van"
1075,Jasson,NL-HaNA_1.04.02_6847_0061.txt,PERSON,"casser, Jasson van boegis
"
1076,sijn wijff,NL-HaNA_1.04.02_6847_0061.txt,PERSON,"gis
met sijn wijff manies van "
1077,Ternaten,NL-HaNA_1.04.02_6847_0061.txt,PERSON,ies van Ternaten mitsg:s hun
1078,mitsg,NL-HaNA_1.04.02_6847_0061.txt,PERSON,ernaten mitsg:s hunne kin
1080,quod AHestor,NL-HaNA_1.04.02_6847_0020.txt,PERSON,derstond/ quod AHestor (=was get
1081,Jan Zalle,NL-HaNA_1.04.02_6847_0020.txt,PERSON,")
Andries Jan Zalle nots: ter"
1083,dastad Batavia,NL-HaNA_1.04.02_6847_0020.txt,PERSON,"rd binnen dastad Batavia, resideer"
1084,resideerende,NL-HaNA_1.04.02_6847_0020.txt,PERSON," Batavia, resideerende ende rio
"
1085,Willem verruci,NL-HaNA_1.04.02_6847_0020.txt,PERSON,uigen dE: Willem verruci apothecar
1086,"apothecar
",NL-HaNA_1.04.02_6847_0020.txt,PERSON,"m verruci apothecar
ten dienst"
1091,Jan Zalle,NL-HaNA_1.04.02_6847_0020.txt,PERSON,"An„
dries Jan Zalle en getuig"
1092,dato,NL-HaNA_1.04.02_6847_0020.txt,PERSON,gen onder dato 9 xber 17
1094,Pieter Iacob Perk,NL-HaNA_1.04.02_6847_0020.txt,PERSON,: EE: m:r Pieter Iacob Perk van Compa
1096,"Comparantenijt
koogte van de Clansule",NL-HaNA_1.04.02_6847_0020.txt,PERSON,"aarde hij Comparantenijt
koogte van de Clansule van Assim"
1099,"Fredrik
",NL-HaNA_1.04.02_6847_0020.txt,PERSON,"Groaff en Fredrik
Jansew ond"
1104,wigges wasgaren,NL-HaNA_1.04.02_6847_0020.txt,PERSON,"te„
kend/ wigges wasgaren nots ter "
1106,dato deses,NL-HaNA_1.04.02_6847_0020.txt,PERSON,"esol: van dato deses Babas„
pr"
1109,Twaalfze,NL-HaNA_1.04.02_6847_0020.txt,PERSON,uijdenaen Twaalfze Perlij se
1110,seventhien hondert,NL-HaNA_1.04.02_6847_0020.txt,PERSON,"ze Perlij seventhien hondert,
Drie en "
1113,drijdelijk,NL-HaNA_1.04.02_6847_0027.txt,PERSON,"en wel en drijdelijk voor„
geh"
1114,Codiciel zoo,NL-HaNA_1.04.02_6847_0027.txt,PERSON,"tament of Codiciel zoo en
indier"
1116,"Abraham
Salomons",NL-HaNA_1.04.02_6847_0027.txt,PERSON,"wesen van Abraham
Salomons en Bernar"
1117,Bernardus Aronsz,NL-HaNA_1.04.02_6847_0027.txt,PERSON,lomons en Bernardus Aronsz myne kler
1118,myne klerken,NL-HaNA_1.04.02_6847_0027.txt,PERSON,us Aronsz myne klerken als getuy
1119,guod attestor,NL-HaNA_1.04.02_6847_0027.txt,PERSON,derstond/ guod attestor /was gete
1120,Testament,NL-HaNA_1.04.02_6847_0027.txt,PERSON,stond dit Testament ialhier t
1121,heeren weesm,NL-HaNA_1.04.02_6847_0027.txt,PERSON,"ingevolge heeren weesm: resol:
v"
1123,"Jann
",NL-HaNA_1.04.02_6847_0027.txt,PERSON,": den 25: Jann
1769
/was "
1126,Gerhard Henderk,NL-HaNA_1.04.02_6847_0027.txt,PERSON,"er
Gerind Gerhard Henderk
N:o 8 op
"
1128,Pieter Iacob,NL-HaNA_1.04.02_6847_0027.txt,PERSON,r mij M:r Pieter Iacob Bert not=
1129,Bert not,NL-HaNA_1.04.02_6847_0027.txt,PERSON,ter Iacob Bert not=s publ: b
1132,Heer geerhardt,NL-HaNA_1.04.02_6847_0027.txt,PERSON,tuigen De Heer geerhardt Hendrik P
1133,Hendrik Prui,NL-HaNA_1.04.02_6847_0027.txt,PERSON,"geerhardt Hendrik Prui„
mers Fab"
1135,Susanna Maria Grebel,NL-HaNA_1.04.02_6847_0027.txt,PERSON,en Iuff=m Susanna Maria Grebel Egteliede
1136,Egtelieden,NL-HaNA_1.04.02_6847_0027.txt,PERSON,ia Grebel Egtelieden mij beken
1137,den Eersten,NL-HaNA_1.04.02_6847_0027.txt,PERSON,"ende
zijn den Eersten ziekelijk"
1139,onverwaarde uijtspraak,NL-HaNA_1.04.02_6847_0027.txt,PERSON,"rstand en onverwaarde uijtspraak,
Te kenne"
1141,hunne natelatene,NL-HaNA_1.04.02_6847_0027.txt,PERSON,eren over hunne natelatene goederen 
1142,hondende de zelve,NL-HaNA_1.04.02_6847_0027.txt,PERSON,eren maar hondende de zelve voor mil 
1143,mil korgteloos,NL-HaNA_1.04.02_6847_0027.txt,PERSON,elve voor mil korgteloos en van on
1144,Anna Lamentia,NL-HaNA_1.04.02_6847_0027.txt,PERSON,"ke dogter Anna Lamentia pruij„
me"
1145,Fortuijn,NL-HaNA_1.04.02_6847_0027.txt,PERSON,"aven
gen: Fortuijn van boegi"
1148,mitsg,NL-HaNA_1.04.02_6847_0027.txt,PERSON,n batavia mitsg:s alle kl
1149,successivelijk van den,NL-HaNA_1.04.02_6847_0027.txt,PERSON,"
die paar successivelijk van den heer test"
1150,desen verstaande nogthans,NL-HaNA_1.04.02_6847_0027.txt,PERSON,"zijn,
met desen verstaande nogthans dat ingev"
1152,mons,NL-HaNA_1.04.02_6847_0040.txt,PERSON,steels en mons: Johan Ma
1153,Johan Matthens,NL-HaNA_1.04.02_6847_0040.txt,PERSON, en mons: Johan Matthens Fihner ad
1154,anthoriteijt,NL-HaNA_1.04.02_6847_0040.txt,PERSON,e magt en anthoriteijt als na Re
1155,heeren Bewind,NL-HaNA_1.04.02_6847_0040.txt,PERSON,"root agtb heeren Bewind hebbe„
re"
1162,voeginge van dog,NL-HaNA_1.04.02_6847_0040.txt,PERSON,"g met bij voeginge van dog maand en
"
1163,margine off,NL-HaNA_1.04.02_6847_0040.txt,PERSON, t zij in margine off op de rug
1164,memorien sal,NL-HaNA_1.04.02_6847_0040.txt,PERSON,"i
apparte memorien sal komen goe"
1165,soodanige kragt,NL-HaNA_1.04.02_6847_0040.txt,PERSON,zelve van soodanige kragt en waarde
1167,duidelik,NL-HaNA_1.04.02_6847_0040.txt,PERSON,"testateur duidelik voorge„
h"
1169,huyse van den,NL-HaNA_1.04.02_6847_0040.txt,PERSON,teerd ten huyse van den testateur
1170,voormeldin Tegenwoordigheijdd,NL-HaNA_1.04.02_6847_0040.txt,PERSON,"ot reezer voormeldin Tegenwoordigheijdd van
Pirar"
1171,"Hendrik Abrahamszalengeen


",NL-HaNA_1.04.02_6847_0040.txt,PERSON,"e Melt en Hendrik Abrahamszalengeen


N
"
1172,g'insereerd,NL-HaNA_1.04.02_6847_0032.txt,PERSON,"ijk stond g'insereerd, dan wel
"
1173,Codicie voor nots,NL-HaNA_1.04.02_6847_0032.txt,PERSON,"n wel
bij Codicie voor nots: en getui"
1177,Sirardus,NL-HaNA_1.04.02_6847_0032.txt,PERSON,gheid van Sirardus de Welo e
1178,Bernardus,NL-HaNA_1.04.02_6847_0032.txt,PERSON,"e Welo en Bernardus Vrons
Cle"
1179,Bien Rd,NL-HaNA_1.04.02_6847_0032.txt,PERSON,segue van Bien Rd:s /onders
1180,Blomhert,NL-HaNA_1.04.02_6847_0032.txt,PERSON,"ekend/ P: Blomhert notaris,
"
1181,Jan Schreuder,NL-HaNA_1.04.02_6847_0032.txt,PERSON," notaris,
Jan Schreuder
10 op Hee"
1184,Pieter willem Lammens,NL-HaNA_1.04.02_6847_0032.txt,PERSON,eb ik m:r Pieter willem Lammens nots publ
1189,"Jac
",NL-HaNA_1.04.02_6847_0032.txt,PERSON," weg naar Jac
Catra brri"
1193,gestrengen Heer,NL-HaNA_1.04.02_6847_0032.txt,PERSON,wel Edele gestrengen Heer Jan Schrr
1194,Jan Schrrender,NL-HaNA_1.04.02_6847_0032.txt,PERSON,"ngen Heer Jan Schrrender
raad opd:"
1197,t Eerw,NL-HaNA_1.04.02_6847_0032.txt,PERSON,"ident van t Eerw.
Cillegie"
1198,Weesm,NL-HaNA_1.04.02_6847_0032.txt,PERSON,an heeren Weesm: deser st
1200,mevrouwe Clara geertruij,NL-HaNA_1.04.02_6847_0032.txt,PERSON,"elhouster mevrouwe Clara geertruij„

da de L"
1201,da de Lahaye,NL-HaNA_1.04.02_6847_0032.txt,PERSON,"ertruij„

da de Lahaye wij ter h"
1202,t beslooten,NL-HaNA_1.04.02_6847_0032.txt,PERSON,tie weg„s t beslooten testament
1203,Heer,NL-HaNA_1.04.02_6847_0032.txt,PERSON,estringen Heer en Mevrou
1204,sestig gespperschribeerd,NL-HaNA_1.04.02_6847_0032.txt,PERSON,"even en sestig gespperschribeerd, enidende
d"
1207,aen den,NL-HaNA_1.04.02_6847_0051.txt,PERSON,rsz: Rapt aen den testateur
1208,aanstz,NL-HaNA_1.04.02_6847_0051.txt,PERSON,"ter kamer aanstz:
waar voo"
1209,zyn ten eynde,NL-HaNA_1.04.02_6847_0051.txt,PERSON,vaeren te zyn ten eynde deselve t
1210,geregtigt wesen,NL-HaNA_1.04.02_6847_0051.txt,PERSON," waar toe geregtigt wesen zal, —
Ei"
1211,Iust,NL-HaNA_1.04.02_6847_0051.txt,PERSON,e heer en Iust=m testate
1213,Faculteijt,NL-HaNA_1.04.02_6847_0051.txt,PERSON,"e magt
en Faculteijt om dese h"
1214,"onderstee
",NL-HaNA_1.04.02_6847_0051.txt,PERSON,"r huw E:s onderstee
kend te ke"
1217,inne,NL-HaNA_1.04.02_6847_0051.txt,PERSON, het hier inne woordelij
1218,Jnst,NL-HaNA_1.04.02_6847_0051.txt,PERSON,"e heer in Jnst=m testa„
"
1220,Kragt,NL-HaNA_1.04.02_6847_0051.txt,PERSON, volkomen Kragt en EWeck 
1221,deesen,NL-HaNA_1.04.02_6847_0051.txt,PERSON,"tijten
te deesen gerequire"
1223,"tegenwoordigheyd van
",NL-HaNA_1.04.02_6847_0051.txt,PERSON,"e stad in tegenwoordigheyd van
mijn Clerc"
1224,david Jansz,NL-HaNA_1.04.02_6847_0051.txt,PERSON,Clercquen david Jansz Johannes 
1225,Johannes Zoon,NL-HaNA_1.04.02_6847_0051.txt,PERSON,vid Jansz Johannes Zoon en David 
1226,David Arons,NL-HaNA_1.04.02_6847_0051.txt,PERSON,"s Zoon en David Arons Bil„
0
Pa"
1227,Bil,NL-HaNA_1.04.02_6847_0051.txt,PERSON,"vid Arons Bil„
0
Paart "
1228,Guod,NL-HaNA_1.04.02_6847_0051.txt,PERSON,derstond/ Guod aftessor 
1229,aftessor /was,NL-HaNA_1.04.02_6847_0051.txt,PERSON,ond/ Guod aftessor /was getekend/
1234,dato deses,NL-HaNA_1.04.02_6847_0051.txt,PERSON,"esol: van dato deses—
Batavia "
1237,Anthoni Brouwer,NL-HaNA_1.04.02_6847_0051.txt,PERSON,"
Nathanel Anthoni Brouwer

N:o 16 o"
1238,Matthias Diederik,NL-HaNA_1.04.02_6847_0051.txt,PERSON," voor mij Matthias Diederik van
len
i"
1239,Hendrik Popijwoud,NL-HaNA_1.04.02_6847_0058.txt,PERSON,"te
Pieter Hendrik Popijwoud hien Iaar"
1240,Iaaren,NL-HaNA_1.04.02_6847_0058.txt,PERSON,woud hien Iaaren en Cnthan
1243,Testateurs natelatene,NL-HaNA_1.04.02_6847_0058.txt,PERSON, alle zyn Testateurs natelatene goederen 
1245,zijner begraffenisse,NL-HaNA_1.04.02_6847_0058.txt,PERSON,besorgers zijner begraffenisse item redd
1246,reddenaars zijner waa,NL-HaNA_1.04.02_6847_0058.txt,PERSON,"isse item reddenaars zijner waa„
malstens"
1249,"Jan
",NL-HaNA_1.04.02_6847_0058.txt,PERSON,"en den E: Jan
om
Gerhard"
1250,Gerhard Frost,NL-HaNA_1.04.02_6847_0058.txt,PERSON,"E: Jan
om
Gerhard Frost boekhoude"
1251,Zijne voorsz nalatensch,NL-HaNA_1.04.02_6847_0058.txt,PERSON,"versoek
2
Zijne voorsz nalatensch: tot een "
1252,Cassa van ’t,NL-HaNA_1.04.02_6847_0058.txt,PERSON,tellen in Cassa van ’t Eerw Coll
1255,soekende hin,NL-HaNA_1.04.02_6847_0058.txt,PERSON,"lijk ver„
soekende hin te willen"
1256,sijne voornoemde minderjarige kinderen,NL-HaNA_1.04.02_6847_0058.txt,PERSON,"gden
oper sijne voornoemde minderjarige kinderen en g’inst"
1258,genamen neevens,NL-HaNA_1.04.02_6847_0058.txt,PERSON,"erde bif„
genamen neevens hunne te "
1260,Redaeraans,NL-HaNA_1.04.02_6847_0058.txt,PERSON,en boedel Redaeraans de specia
1261,de speciaale,NL-HaNA_1.04.02_6847_0058.txt,PERSON,edaeraans de speciaale magt van 
1262,magt van aihinke,NL-HaNA_1.04.02_6847_0058.txt,PERSON,"speciaale magt van aihinke
Surrogati"
1265,Curator adlites,NL-HaNA_1.04.02_6847_0058.txt,PERSON, den heer Curator adlites alhier te
1267,Eerbeedig,NL-HaNA_1.04.02_6847_0058.txt,PERSON,"teur zeer Eerbeedig„
lijk te "
1268,heeren besindh,NL-HaNA_1.04.02_6847_0058.txt,PERSON,oot agtb: heeren besindh: der geoc
1272,geregtig,NL-HaNA_1.04.02_6847_0058.txt,PERSON, daar toe geregtig zal of zu
1273,mijne gedaene,NL-HaNA_1.04.02_6847_0058.txt,PERSON,"tateur op mijne gedaene afvrage
d"
1276,nomene besluijt,NL-HaNA_1.04.02_6847_0058.txt,PERSON,"ongst ge„
nomene besluijt ten opsig"
1278,dato deses,NL-HaNA_1.04.02_6847_0754.txt,PERSON, hij voor dato deses mogte heb
1280,seeventigh,NL-HaNA_1.04.02_6847_0754.txt,PERSON,"t drie en seeventigh Ian
mij n"
1281,"Ian
",NL-HaNA_1.04.02_6847_0754.txt,PERSON,"eeventigh Ian
mij notari"
1284,lijff Eigenen,NL-HaNA_1.04.02_6847_0754.txt,PERSON," volgende lijff Eigenen als
Een s"
1285,Coegies mitig,NL-HaNA_1.04.02_6847_0754.txt,PERSON,Lanke van Coegies mitig:ds malati
1288,laande nogthans,NL-HaNA_1.04.02_6847_0754.txt,PERSON,"en vers„
„laande nogthans, dat de e"
1290,gaudeeren,NL-HaNA_1.04.02_6847_0754.txt,PERSON,sal mogen gaudeeren en de twe
1293,thien Iaaren,NL-HaNA_1.04.02_6847_0754.txt,PERSON," tijd van thien Iaaren
gereekent"
1294,ne Erffgenaame,NL-HaNA_1.04.02_6847_0754.txt,PERSON,"e noeme„
„ne Erffgenaame in alle b"
1296,absclute vrijcom,NL-HaNA_1.04.02_6847_0754.txt,PERSON,van hunne absclute vrijcom te mogen 
1297,gandeeren,NL-HaNA_1.04.02_6847_0754.txt,PERSON, te mogen gandeeren dog eerde
1298,dog,NL-HaNA_1.04.02_6847_0754.txt,PERSON,"gandeeren dog eerder
ni"
