,entity_name,filename,entity_type,snippet
1611,meertins,NL-HaNA_1.04.02_6847_0760.txt,GPE,"en een af meertins,
„trument"
1612,forteresse Malacca,NL-HaNA_1.04.02_6847_0760.txt,GPE,"bonnen de forteresse Malacca ter
prese"
1613,Carel Godlieb,NL-HaNA_1.04.02_6847_0760.txt,PERSON,entie wan Carel Godlieb Ropis en 
1614,Gillis Frum,NL-HaNA_1.04.02_6847_0760.txt,PERSON,"n Gulsper Gillis Frum be
klereq"
1615,"slond
quai",NL-HaNA_1.04.02_6847_0760.txt,ORG,"nd /onder slond
quai attestor/"
1616,geteekend/,NL-HaNA_1.04.02_6847_0760.txt,GPE,stor/ was geteekend/ C: G: Bau
1617,Agt,NL-HaNA_1.04.02_6847_0760.txt,ORG,"n Hondert
Agt en sevent"
1618,Iinthoni,NL-HaNA_1.04.02_6847_0760.txt,GPE,oor zhijs Iinthoni Cornelis 
1619,Nedetland,NL-HaNA_1.04.02_6847_0760.txt,GPE,"ringe van Nedetland
India, g'"
1620,nes,NL-HaNA_1.04.02_6847_0760.txt,ORG,"E: Johun
„nes Handtihur"
1621,Handtihur Din,NL-HaNA_1.04.02_6847_0760.txt,ORG,"ohun
„nes Handtihur Din het extra"
1622,extraorde,NL-HaNA_1.04.02_6847_0760.txt,GPE,r Din het extraorde Verig ter
1623,Verig,NL-HaNA_1.04.02_6847_0760.txt,GPE,extraorde Verig ter gene„
1624,Iongman,NL-HaNA_1.04.02_6847_0760.txt,ORG,cretarije Iongman Woonende 
1625,"duyde
",NL-HaNA_1.04.02_6847_0760.txt,PERSON,"rsland en duyde
„lijk uits"
1626,uitspraeke,NL-HaNA_1.04.02_6847_0760.txt,PERSON,"yde
„lijk uitspraeke
3
Te kenn"
1627,duoneeren,NL-HaNA_1.04.02_6847_0760.txt,GPE,ederen te duoneeren met rixoc
1628,rixoca,NL-HaNA_1.04.02_6847_0760.txt,GPE,"eeren met rixoca
tie van a"
1629,"Caduillen
mitsg",NL-HaNA_1.04.02_6847_0760.txt,ORG,"nenten en Caduillen
mitsg:s alle an"
1630,Womeme,NL-HaNA_1.04.02_6847_0760.txt,GPE,"ispositie Womeme
zo verkla"
1631,nomineeren,NL-HaNA_1.04.02_6847_0760.txt,GPE,"naamen te nomineeren ende
te i"
1632,institueeren,NL-HaNA_1.04.02_6847_0760.txt,GPE,"n ende
te institueeren zijn wage"
1633,E. Danel,NL-HaNA_1.04.02_6847_0760.txt,PERSON,"uster den E. Danel
Diever ik"
1634,Koopman,NL-HaNA_1.04.02_6847_0760.txt,PERSON,aak onder Koopman en adjunc
1635,Klereq,NL-HaNA_1.04.02_6847_0760.txt,PERSON,"
geswaren Klereq ten Secre"
1636,"SuCamnee
",NL-HaNA_1.04.02_6847_0760.txt,ORG,"w Iufrouw
SuCamnee
"
1637,uijtkragte deses buij,NL-HaNA_1.04.02_6847_0080.txt,PERSON,"erm: soon uijtkragte deses buij„
ten zijn"
1638,volveeren,NL-HaNA_1.04.02_6847_0080.txt,ORG,moeten de volveeren op zijn t
1639,Charlotta Christina Kramer,NL-HaNA_1.04.02_6847_0080.txt,PERSON,"s juff=en
Charlotta Christina Kramer, huijsvro"
1640,Coenraad Henrich Brandes,NL-HaNA_1.04.02_6847_0080.txt,PERSON," den Heer
Coenraad Henrich Brandes Chirurgij"
1641,Einbeck,NL-HaNA_1.04.02_6847_0080.txt,GPE,"urgijn te Einbeck, en
Fredr"
1642,Louisa Kramer,NL-HaNA_1.04.02_6847_0080.txt,PERSON,"
Fredrica Louisa Kramer, getrouwd"
1643,"Elias
Lodewijk Schellenberg",NL-HaNA_1.04.02_6847_0080.txt,PERSON,"t de heer Elias
Lodewijk Schellenberg, Pruijkma"
1644,Erffenis,NL-HaNA_1.04.02_6847_0080.txt,GPE,"e voorsz: Erffenis Eerst
en "
1645,Catharina Christina,NL-HaNA_1.04.02_6847_0080.txt,PERSON,"oopdogter Catharina Christina
sanders i"
1646,bijwege,NL-HaNA_1.04.02_6847_0080.txt,ORG,"ers niet, bijwege van zal w"
1647,rijxd,NL-HaNA_1.04.02_6847_0080.txt,GPE, duijsend rijxd: insgelij
1648,/:van,NL-HaNA_1.04.02_6847_0080.txt,ORG,"insgelijx /:van 48.
Sw: s"
1649,ider:/,NL-HaNA_1.04.02_6847_0080.txt,ORG,: stver:s ider:/ mits dat 
1650,Catharina Christina San,NL-HaNA_1.04.02_6847_0080.txt,PERSON,"t gemelde Catharina Christina San„
ders voo"
1651,Erfgenaamen,NL-HaNA_1.04.02_6847_0080.txt,GPE,"titueerde Erfgenaamen
Voorts ve"
1652,Testateur,NL-HaNA_1.04.02_6847_0080.txt,PERSON,de den E: Testateur tot Execu
1653,Executeuren,NL-HaNA_1.04.02_6847_0080.txt,GPE,"ateur tot Executeuren
van zijn "
1654,testamente,NL-HaNA_1.04.02_6847_0080.txt,GPE,"
van zijn testamente en begrav"
1655,begravenisse,NL-HaNA_1.04.02_6847_0080.txt,GPE,"amente en begravenisse, mitsg:s "
1656,mitsg,NL-HaNA_1.04.02_6847_0080.txt,PERSON,"avenisse, mitsg:s adminis"
1657,Daniel Kreps,NL-HaNA_1.04.02_6847_0080.txt,PERSON,"m„
bertus Daniel Kreps Binne reg"
1658,hos,NL-HaNA_1.04.02_6847_0080.txt,ORG,":s binnen hos„
pitaal, "
1659,Ian Coenraad Feijlner,NL-HaNA_1.04.02_6847_0080.txt,PERSON,"itaal, en Ian Coenraad Feijlner vendumees"
1660,deserstede,NL-HaNA_1.04.02_6847_0080.txt,PERSON,"dumeester deserstede,
gevende "
1661,saemen,NL-HaNA_1.04.02_6847_0080.txt,GPE,„s zoo te saemen als ijder
1662,authoriteyhs,NL-HaNA_1.04.02_6847_0080.txt,PERSON,t magt en authoriteyhs als aan a
1663,"Redderaers
",NL-HaNA_1.04.02_6847_0080.txt,ORG,"strateurs Redderaers
en voogden"
1664,Testamentair,NL-HaNA_1.04.02_6847_0080.txt,PERSON,ecuteuren Testamentair de vaste 
1665,Erfgenaam,NL-HaNA_1.04.02_6847_0080.txt,PERSON,"titueerde Erfgenaam doen
over"
1666,Emaneert,NL-HaNA_1.04.02_6847_0080.txt,PERSON,"subject g’Emaneert, en vervo"
1667,Compiteeren,NL-HaNA_1.04.02_6847_0080.txt,GPE,"s zoon
te Compiteeren, in Cassa"
1668,Cassa van heeren weesmeesteren deeser steede overgeven,NL-HaNA_1.04.02_6847_0080.txt,PERSON,"eeren, in Cassa van heeren weesmeesteren deeser steede overgeven,
om
"
1669,Nicohaus,NL-HaNA_1.04.02_6847_0018.txt,PERSON,"Nicohaus
„

hun zo"
1670,Codicil off,NL-HaNA_1.04.02_6847_0018.txt,PERSON,testament Codicil off zodanig a
1671,t besl,NL-HaNA_1.04.02_6847_0018.txt,PERSON,"danig als t besl naregten
"
1672,E Comp,NL-HaNA_1.04.02_6847_0018.txt,ORG,eerd in s E Comp=s wooning
1673,Abraham Alomons,NL-HaNA_1.04.02_6847_0018.txt,PERSON,"eesen van Abraham Alomons
en Arnold"
1674,Arnoldus Iacobsz,NL-HaNA_1.04.02_6847_0018.txt,PERSON,"lomons
en Arnoldus Iacobsz: klerken "
1675,"getekend/ E
Blomhert",NL-HaNA_1.04.02_6847_0018.txt,ORG,"tor / was getekend/ E
Blomhert nots: ter"
1676,stond/,NL-HaNA_1.04.02_6847_0018.txt,GPE,er seijde stond/ dit testa
1677,getekend/ Meyer,NL-HaNA_1.04.02_6847_0018.txt,ORG,"1768
/was getekend/ Meyer Secretari"
1678,Tjank,NL-HaNA_1.04.02_6847_0018.txt,PERSON,"ecretaris
Tjank Cramer
N„"
1679,Jan Zalle,NL-HaNA_1.04.02_6847_0018.txt,PERSON,ij andres Jan Zalle nots pnst
1680,hove van Holland,NL-HaNA_1.04.02_6847_0018.txt,PERSON,"en
Edelen hove van Holland ende Edel"
1681,naargenoemde,NL-HaNA_1.04.02_6847_0018.txt,GPE,tie vande naargenoemde getuijgen
1682,"mons
",NL-HaNA_1.04.02_6847_0018.txt,PERSON,"getuijgen mons
wonende
Ia"
1683,Iank Cramer,NL-HaNA_1.04.02_6847_0018.txt,ORG,"s
wonende
Iank Cramer Chirurgin"
1684,"Comp
",NL-HaNA_1.04.02_6847_0018.txt,ORG,"te der E: Comp
binnen des"
1685,Bchoon,NL-HaNA_1.04.02_6847_0018.txt,ORG,"
De welke Bchoon Ziek van "
1686,uyts prake,NL-HaNA_1.04.02_6847_0018.txt,PERSON,verwaarde uyts prake te kennen
1687,onbedwonge,NL-HaNA_1.04.02_6847_0018.txt,GPE,e vrij en onbedwonge wille zon
1688,arsponeeren,NL-HaNA_1.04.02_6847_0018.txt,GPE,mentna te arsponeeren en voegen
1689,deenu,NL-HaNA_1.04.02_6847_0018.txt,GPE," doek bij deenu na voor„
"
1690,Codicillen,NL-HaNA_1.04.02_6847_0018.txt,ORG,stamenten Codicillen en andere
1691,Brankman,NL-HaNA_1.04.02_6847_0018.txt,ORG,"aed
Eijko Brankman ond stuur"
1692,ond,NL-HaNA_1.04.02_6847_0018.txt,ORG, Brankman ond stuurman 
1693,almen,NL-HaNA_1.04.02_6847_0018.txt,GPE,"ega„
hais almen komt en z"
1694,Europa,NL-HaNA_1.04.02_6847_0018.txt,GPE,"an hem na
Europa of waar h"
1695,mivereele,NL-HaNA_1.04.02_6847_0018.txt,GPE,eheele in mivereele Efgename 
1696,Efgename,NL-HaNA_1.04.02_6847_0018.txt,PERSON,mivereele Efgename ze nomine
1697,nomineeren,NL-HaNA_1.04.02_6847_0018.txt,GPE,gename ze nomineeren en ostitu
1698,ostitueeren,NL-HaNA_1.04.02_6847_0018.txt,GPE,"neeren en ostitueeren
N

Too


"
1699,Chrrstana Hendriks,NL-HaNA_1.04.02_6847_0019.txt,PERSON,er Jn p=m Chrrstana Hendriks Eerder we
1700,wed,NL-HaNA_1.04.02_6847_0019.txt,PERSON,ks Eerder wed:e van Jaa
1701,"Jaak
Martens Cramer",NL-HaNA_1.04.02_6847_0019.txt,PERSON,"wed:e van Jaak
Martens Cramer en thans "
1702,Cobald,NL-HaNA_1.04.02_6847_0019.txt,GPE,thans van Cobald Hendrik B
1703,Hendrik Brinkman,NL-HaNA_1.04.02_6847_0019.txt,PERSON,"an Cobald Hendrik Brinkman
en bij ha"
1704,Cobald,NL-HaNA_1.04.02_6847_0019.txt,PERSON,"en suster Cobald Eijko
Bri"
1705,Sabina,NL-HaNA_1.04.02_6847_0019.txt,PERSON,rnoemd en Sabina Elisabeth
1706,Elisabeth Brinkman,NL-HaNA_1.04.02_6847_0019.txt,PERSON,"en Sabina Elisabeth Brinkman
alle woon"
1707,oostvriesland,NL-HaNA_1.04.02_6847_0019.txt,GPE,oorden in oostvriesland en dat ie
1708,Testateur,NL-HaNA_1.04.02_6847_0019.txt,PERSON, geen nij Testateur met er do
1709,dord,NL-HaNA_1.04.02_6847_0019.txt,ORG,"ur met er dord zal
komen"
1710,actien,NL-HaNA_1.04.02_6847_0019.txt,PERSON,"
goederen actien en credit"
1711,crediten,NL-HaNA_1.04.02_6847_0019.txt,PERSON,actien en crediten nets uijt
1712,nets,NL-HaNA_1.04.02_6847_0019.txt,PERSON, crediten nets uijtgeson
1713,Consktueerende,NL-HaNA_1.04.02_6847_0019.txt,PERSON,erende en Consktueerende hij testa
1714,begrovanis,NL-HaNA_1.04.02_6847_0019.txt,GPE,amente En begrovanis besorgers
1715,"redderaan
",NL-HaNA_1.04.02_6847_0019.txt,PERSON,"gers item redderaan
Zijns foed"
1716,Pieter Iacob,NL-HaNA_1.04.02_6847_0019.txt,PERSON,s iE: m:r Pieter Iacob Bert mede
1717,Bert,NL-HaNA_1.04.02_6847_0019.txt,PERSON,ter Iacob Bert mede notz
1718,willem verrusie,NL-HaNA_1.04.02_6847_0019.txt,PERSON,"
Plede en willem verrusie apothecar"
1719,apothecar,NL-HaNA_1.04.02_6847_0019.txt,ORG, verrusie apothecar ten diens
1720,meerm,NL-HaNA_1.04.02_6847_0019.txt,PERSON,"n dienste meerm de
manvae"
1721,ample last,NL-HaNA_1.04.02_6847_0019.txt,PERSON,Zodanigen ample last magt en a
1722,zulx d’,NL-HaNA_1.04.02_6847_0019.txt,PERSON,ende over zulx d’ Eerw: hee
1723,Eerw,NL-HaNA_1.04.02_6847_0019.txt,ORG,r zulx d’ Eerw: heeren w
1724,magistraats,NL-HaNA_1.04.02_6847_0019.txt,GPE,le andere magistraats persoonen
1725,Executeurs,NL-HaNA_1.04.02_6847_0019.txt,GPE,"
maar tot Executeurs over zijn"
1726,indische Comp,NL-HaNA_1.04.02_6847_0019.txt,ORG,erde oost indische Comp: ter kame
1727,Amsterdam,NL-HaNA_1.04.02_6847_0019.txt,GPE,"ter kamer
Amsterdam waar voor"
1728,nij afhiermeerd uitgevaeren,NL-HaNA_1.04.02_6847_0019.txt,ORG,waar voor nij afhiermeerd uitgevaeren te zijn t
1729,wesen gequalificeerd,NL-HaNA_1.04.02_6847_0019.txt,PERSON,"angst zal wesen gequalificeerd,
Laasteli"
1730,"beswagd
",NL-HaNA_1.04.02_6847_0019.txt,PERSON,"jdend 20: beswagd
alle gunt "
1731,duijdelyk,NL-HaNA_1.04.02_6847_0019.txt,PERSON,"testateur duijdelyk voor„
gel"
1732,Codicill,NL-HaNA_1.04.02_6847_0019.txt,GPE,zestament Codicill zoo en in
1733,woonplaatse van den,NL-HaNA_1.04.02_6847_0019.txt,ORG,eerde ter woonplaatse van den testateur
1734,Gerardus Elias Rwalette,NL-HaNA_1.04.02_6847_0019.txt,PERSON,"n
tie van Gerardus Elias Rwalette ende Iona"
1735,"Domingosz
",NL-HaNA_1.04.02_6847_0019.txt,ORG,"nde Ionas Domingosz
Clencquen "
1736,nij werste,NL-HaNA_1.04.02_6847_0074.txt,ORG,ingen van nij werste wille doo
1737,"Elucideerd
ordre",NL-HaNA_1.04.02_6847_0074.txt,PERSON,"m wel g’Elucideerd
ordre te Emancipe"
1738,Emancipeeren,NL-HaNA_1.04.02_6847_0074.txt,GPE,rdre te Emancipeeren sijnen slaa
1739,Fortnijn van mas,NL-HaNA_1.04.02_6847_0074.txt,GPE," slaaff Fortnijn van mas om daar

va"
1740,generaale,NL-HaNA_1.04.02_6847_0074.txt,PERSON,ede ter generaale dispositie 
1741,Testateur,NL-HaNA_1.04.02_6847_0074.txt,PERSON,"aard
de Testateur geen asnog "
1742,sijn Eenige algeheele ende,NL-HaNA_1.04.02_6847_0074.txt,PERSON,"olg
tot sijn Eenige algeheele ende nniverseele"
1743,nniverseele Erfgenaam,NL-HaNA_1.04.02_6847_0074.txt,PERSON,"le ende nniverseele Erfgenaam in altgee
h"
1744,"altgee
",NL-HaNA_1.04.02_6847_0074.txt,PERSON,"naam in altgee
hij met en d"
1745,ontwijmen,NL-HaNA_1.04.02_6847_0074.txt,PERSON,omen te ontwijmen en naarte l
1746,naarte,NL-HaNA_1.04.02_6847_0074.txt,PERSON,jmen en naarte laten zoo r
1747,achen,NL-HaNA_1.04.02_6847_0074.txt,PERSON,oerende achen en hediten 
1748,uytgesondert,NL-HaNA_1.04.02_6847_0074.txt,PERSON,"n niets uytgesondert te nominee
"
1749,Jan Foed,NL-HaNA_1.04.02_6847_0074.txt,PERSON,en mons Jan Foed:k Treese bi
1750,"died
den Testateur",NL-HaNA_1.04.02_6847_0074.txt,PERSON," alhier died
den Testateur met Seclusi"
1751,"Jndat
adlites",NL-HaNA_1.04.02_6847_0074.txt,PERSON,"lsm: E: Jndat
adlites en alle and"
1752,"assna
",NL-HaNA_1.04.02_6847_0074.txt,PERSON,"agt van assna
en Substimte"
1753,"Substimte
",NL-HaNA_1.04.02_6847_0074.txt,PERSON,"ssna
en Substimte
En zal desel"
1754,sorge,NL-HaNA_1.04.02_6847_0074.txt,PERSON,voor al sorge hebben te d
1755,overgesz,NL-HaNA_1.04.02_6847_0074.txt,GPE," werden overgesz: zerdo
doen"
1756,zerdo,NL-HaNA_1.04.02_6847_0074.txt,GPE,"ergesz: zerdo
doening aan"
1757,vande hooge,NL-HaNA_1.04.02_6847_0074.txt,GPE,ordonn: vande hooge overrigheij
1758,Eligeerden,NL-HaNA_1.04.02_6847_0074.txt,PERSON,ersoekt Eligeerden Constitueer
1759,heeren bewindh,NL-HaNA_1.04.02_6847_0074.txt,PERSON,t agtb: heeren bewindh: der geactr
1760,geactrooyeerde oost,NL-HaNA_1.04.02_6847_0074.txt,PERSON,"dh: der geactrooyeerde oost indischefo
"
1761,Ten eijnde door ndar,NL-HaNA_1.04.02_6847_0074.txt,PERSON,"eren te
Ten eijnde door ndar wel Ed: gro"
1762,ontsangst,NL-HaNA_1.04.02_6847_0074.txt,GPE,tot aen ontsangst zal wesen g
1763,wesen gequalificeerd,NL-HaNA_1.04.02_6847_0074.txt,PERSON,"gst zal wesen gequalificeerd,
Laasdelijk"
1764,Codicil,NL-HaNA_1.04.02_6847_0074.txt,ORG,testam: Codicil of zodanig 
1765,den Testateur,NL-HaNA_1.04.02_6847_0074.txt,PERSON,"ing van den Testateur sta
aan ’t "
1766,Jagershad,NL-HaNA_1.04.02_6847_0074.txt,GPE,"
aan ’t Jagershad in 2 bij we"
1767,Janszende,NL-HaNA_1.04.02_6847_0074.txt,PERSON,"n danrd Janszende IMhnas
Claa"
1768,"getekend/
Rolff",NL-HaNA_1.04.02_6847_0074.txt,ORG,"or /was getekend/
Rolff not:s / ter"
1769,weesk,NL-HaNA_1.04.02_6847_0074.txt,GPE,in d’ weesk: den 30: aug:
1770,Jan Schuts,NL-HaNA_1.04.02_6847_0752.txt,PERSON,"Jan Schuts

van de g"
1771,Edelheedens,NL-HaNA_1.04.02_6847_0752.txt,PERSON,"haar hoog Edelheedens wel
mele "
1772,alhier ginsereerd,NL-HaNA_1.04.02_6847_0752.txt,PERSON,"stateuren alhier ginsereerd te
willen"
1773,Claufule,NL-HaNA_1.04.02_6847_0752.txt,GPE,hebben de Claufule reservato
1774,/ij,NL-HaNA_1.04.02_6847_0752.txt,GPE,ispositie /ij in margin
1775,margine,NL-HaNA_1.04.02_6847_0752.txt,GPE,ie /ij in margine op de rug
1776,alparte geteekende menrien,NL-HaNA_1.04.02_6847_0752.txt,PERSON,"n wel bij alparte geteekende menrien
of te ges"
1777,alzulke,NL-HaNA_1.04.02_6847_0752.txt,PERSON,eeren net alzulke ligaten p
1778,Emancipatien,NL-HaNA_1.04.02_6847_0752.txt,PERSON,"
„legaten Emancipatien van lijfe"
1779,mitsg,NL-HaNA_1.04.02_6847_0752.txt,PERSON,rqunderen mitsg:rs in d’a
1780,altewatje,NL-HaNA_1.04.02_6847_0752.txt,ORG, sodanige altewatje te maken 
1781,ztesta,NL-HaNA_1.04.02_6847_0752.txt,GPE,"maken als ztesta,
„teuren,"
1782,teuren,NL-HaNA_1.04.02_6847_0752.txt,GPE," ztesta,
„teuren, in 't ve"
1783,rade,NL-HaNA_1.04.02_6847_0752.txt,ORG,jd nog te rade werden mo
1784,gelyke Kruijt,NL-HaNA_1.04.02_6847_0752.txt,PERSON,"van Even, gelyke Kruijt en waarde"
1785,woerd arieede,NL-HaNA_1.04.02_6847_0752.txt,PERSON,woord tot woerd arieede waaren g'
1786,g'’inserreert,NL-HaNA_1.04.02_6847_0752.txt,GPE,"de waaren g'’inserreert geworden
"
1787,len 't zis,NL-HaNA_1.04.02_6847_0752.txt,ORG,"e genie„
„len 't zis als testa"
1788,Casicil,NL-HaNA_1.04.02_6847_0752.txt,ORG,tament of Casicil zaals bes
1789,getesteert,NL-HaNA_1.04.02_6847_0752.txt,PERSON,"aan
Aldus getesteert ten huise"
1790,"Paulin
Nicolaasz",NL-HaNA_1.04.02_6847_0752.txt,PERSON,"n present Paulin
Nicolaasz en Johann"
1791,Davidsz,NL-HaNA_1.04.02_6847_0752.txt,PERSON,Batthazar Davidsz Clerquen 
1792,quad attestor,NL-HaNA_1.04.02_6847_0752.txt,PERSON,"er stond/ quad attestor,
was gete"
1793,geteekend/,NL-HaNA_1.04.02_6847_0752.txt,GPE,"stor,
was geteekend/ H: Schelt"
1794,Scheltus,NL-HaNA_1.04.02_6847_0752.txt,PERSON,"ekend/ H: Scheltus nots
Op H"
1795,Dirk Vinkmulder,NL-HaNA_1.04.02_6847_0752.txt,PERSON, voor mij Dirk Vinkmulder Boekhoude
1796,kriba deses,NL-HaNA_1.04.02_6847_0752.txt,PERSON," gesworen kriba deses Comptoir
"
1797,ho Edelheedens d’,NL-HaNA_1.04.02_6847_0752.txt,ORG,door haar ho Edelheedens d’Edele Haag
1798,Jndinsche,NL-HaNA_1.04.02_6847_0752.txt,PERSON,dele Haag Jndinsche regeering
1799,Openbaare,NL-HaNA_1.04.02_6847_0752.txt,GPE,aaken van Openbaare Jnstrumen
1800,ondet Koopman,NL-HaNA_1.04.02_6847_0752.txt,PERSON,an Schuts ondet Koopman en dispen
1801,Eogzijn,NL-HaNA_1.04.02_6847_0752.txt,PERSON, leggende Eogzijn verstamd 
1802,Cas van,NL-HaNA_1.04.02_6847_0752.txt,PERSON,laarde in Cas van overlijde
1803,nomineeren Conslitueeren,NL-HaNA_1.04.02_6847_0752.txt,PERSON,"igdens te nomineeren Conslitueeren en
magtig"
1804,Constitueert,NL-HaNA_1.04.02_6847_0752.txt,PERSON,nomineert Constitueert en magtig
1805,Gerrit van Groll,NL-HaNA_1.04.02_6847_0752.txt,PERSON,"gtb: Heer Gerrit van Groll tweede
op"
1806,D'H,NL-HaNA_1.04.02_6847_0752.txt,PERSON,"atavia en D'H: Hendrik
"
1807,"Hendrik
Geerling",NL-HaNA_1.04.02_6847_0752.txt,PERSON,"a en D'H: Hendrik
Geerling
3
"
1808,Johannes Stierna,NL-HaNA_1.04.02_6847_0071.txt,ORG,"„
6
en dE Johannes Stierna Boekh: te"
1809,Curator adlites,NL-HaNA_1.04.02_6847_0071.txt,PERSON," en d’E:s Curator adlites zoo
hier "
1810,nemene,NL-HaNA_1.04.02_6847_0071.txt,GPE,"selver te nemene moeite
re"
1811,den testateurr,NL-HaNA_1.04.02_6847_0071.txt,PERSON,erklaarde den testateurr tot Precu
1812,Eerbiedig,NL-HaNA_1.04.02_6847_0071.txt,GPE,"agie zeer Eerbiedig te
versoe"
1813,Constitueeren d,NL-HaNA_1.04.02_6847_0071.txt,ORG,geeren en Constitueeren d’ wel Edel
1814,indische Comp,NL-HaNA_1.04.02_6847_0071.txt,GPE,erde oost indische Comp: ter kame
1815,sterdam,NL-HaNA_1.04.02_6847_0071.txt,PERSON,"kamer am„
sterdam waar voor"
1816,offiermeerde uytgevoeren,NL-HaNA_1.04.02_6847_0071.txt,PERSON,testateur offiermeerde uytgevoeren te sijn t
1817,bekomene,NL-HaNA_1.04.02_6847_0071.txt,GPE, volg:s bekomene ordre van d
1818,hooge regee,NL-HaNA_1.04.02_6847_0071.txt,GPE," de Ed: hooge regee„
ring deser"
1819,staaz,NL-HaNA_1.04.02_6847_0071.txt,PERSON, voorsz staaz de testateu
1820,duydelyk voorgelesen,NL-HaNA_1.04.02_6847_0071.txt,PERSON,"ateuren duydelyk voorgelesen
en bij hem "
1821,diz,NL-HaNA_1.04.02_6847_0071.txt,ORG,"zij dat diz
Jnstrument "
1822,Essect,NL-HaNA_1.04.02_6847_0071.txt,PERSON,olkomen Essect mogte genie
1823,Sirardus,NL-HaNA_1.04.02_6847_0071.txt,PERSON,sen van Sirardus De melden J
1824,hannes Carelsz,NL-HaNA_1.04.02_6847_0071.txt,PERSON,"den Jo„
hannes Carelsz Clercq: als"
1825,Clercq,NL-HaNA_1.04.02_6847_0071.txt,PERSON,Carelsz Clercq: als Getuij
1826,Bouissont,NL-HaNA_1.04.02_6847_0071.txt,GPE, C:e B: Bouissont geb: Abeste
1827,Blomhert,NL-HaNA_1.04.02_6847_0071.txt,PERSON,"ger/ E: Blomhert
not=s / ter"
1828,Carels,NL-HaNA_1.04.02_6847_0071.txt,PERSON,o en P: Carels /onderstond
1829,Collatie,NL-HaNA_1.04.02_6847_0071.txt,GPE,gedaane Collatie is dese met
1830,notari,NL-HaNA_1.04.02_6847_0071.txt,PERSON,"e
mijns not: berustende be"
1831,accordeeren,NL-HaNA_1.04.02_6847_0071.txt,GPE,en te accordeeren en werd deeze
1832,"deeze
voor",NL-HaNA_1.04.02_6847_0071.txt,ORG," werd deeze
voor Copia verleen"
1833,Copia,NL-HaNA_1.04.02_6847_0071.txt,ORG,"
voor Copia verleend aan "
1834,"Egbert
Blomhert",NL-HaNA_1.04.02_6847_0071.txt,PERSON,"ek:d/ Egbert
Blomhert nots
Jan Ulmi"
1835,Leendert Rolff,NL-HaNA_1.04.02_6847_0071.txt,PERSON,r mij Leendert Rolff not:s publ: b
1836,nederlands india,NL-HaNA_1.04.02_6847_0071.txt,GPE,van nederlands india g’admisseerd bi
1837,resideerende,NL-HaNA_1.04.02_6847_0071.txt,PERSON,via resideerende ter presentie v
1838,Eersaame,NL-HaNA_1.04.02_6847_0071.txt,GPE,"n
d’Eersaame Ian ulming quar"
1839,Ian ulming quartierm,NL-HaNA_1.04.02_6847_0071.txt,PERSON,ame Ian ulming quartierm: in dienst des 
1840,uytspraake,NL-HaNA_1.04.02_6847_0071.txt,GPE,"e uytspraake te kennen
gaf gen"
1841,disponeeren,NL-HaNA_1.04.02_6847_0071.txt,GPE,e disponeeren over zijne natela
1842,zijne natelatene,NL-HaNA_1.04.02_6847_0071.txt,PERSON,"r zijne natelatene
goederen in voege"
1843,deesen,NL-HaNA_1.04.02_6847_0071.txt,PERSON,j deesen na voorgaande rev
1844,Erfgenaamen,NL-HaNA_1.04.02_6847_0042.txt,GPE,genaam of Erfgenaamen met regt 
1845,Edog,NL-HaNA_1.04.02_6847_0042.txt,ORG,"nstitutie
Edog indien t "
1846,dsoo,NL-HaNA_1.04.02_6847_0042.txt,GPE,dervaaren dsoo verklaard
1847,bespreeken,NL-HaNA_1.04.02_6847_0042.txt,GPE,"vooren te bespreeken
„j
aan ha"
1848,mepnst= maria,NL-HaNA_1.04.02_6847_0042.txt,PERSON,ar moeder mepnst= maria Elisabeth
1849,Elisabeth,NL-HaNA_1.04.02_6847_0042.txt,PERSON,"st= maria Elisabeth Martfelt
"
1850,Matthys,NL-HaNA_1.04.02_6847_0042.txt,PERSON,e De heer Matthys willem de
1851,willem de mar,NL-HaNA_1.04.02_6847_0042.txt,PERSON,"r Matthys willem de mar inleeven
"
1852,Tagal,NL-HaNA_1.04.02_6847_0042.txt,PERSON,ident van Tagal betuygend
1853,Eligeerende,NL-HaNA_1.04.02_6847_0042.txt,ORG,"stellende Eligeerende en
Consti"
1854,Executeur,NL-HaNA_1.04.02_6847_0042.txt,GPE,eijde tot Executeur of Execut
1855,Executrice,NL-HaNA_1.04.02_6847_0042.txt,ORG,"cuteur of Executrice deser
tes"
1856,mitsg,NL-HaNA_1.04.02_6847_0042.txt,PERSON,latensch: mitsg:s begrave
1857,"magt
",NL-HaNA_1.04.02_6847_0042.txt,PERSON,"igen last magt
en anthori"
1858,anthoriteijt,NL-HaNA_1.04.02_6847_0042.txt,PERSON,"t magt
en anthoriteijt als na re"
1859,heeren weesm,NL-HaNA_1.04.02_6847_0042.txt,PERSON, de Eerw: heeren weesm: E: Cura„
1860,adlites,NL-HaNA_1.04.02_6847_0042.txt,PERSON,"ra„
toren adlites en alle a"
1861,magistraats,NL-HaNA_1.04.02_6847_0042.txt,GPE,le andere magistraats persoonen
1862,"soo
",NL-HaNA_1.04.02_6847_0042.txt,ORG,"persoonen soo
hier als E"
1863,Executeure,NL-HaNA_1.04.02_6847_0042.txt,ORG,"
maar tot Executeure over zyn "
1864,indische Comp,NL-HaNA_1.04.02_6847_0042.txt,ORG,"erde oost indische Comp: ter
Kame"
